[0.006s][info][gc] Using Parallel
[9.224s][info ][safepoint      ] Application time: 0.0003912 seconds
[9.224s][info ][safepoint      ] Entering safepoint region: RevokeBias
[9.225s][info ][safepoint      ] Leaving safepoint region
[9.225s][info ][safepoint      ] Total time for which application threads were stopped: 0.0002500 seconds, Stopping threads took: 0.0001620 seconds
[9.285s][info ][safepoint      ] Application time: 0.0601826 seconds
[9.285s][info ][safepoint      ] Entering safepoint region: Deoptimize
[9.286s][info ][safepoint      ] Leaving safepoint region
[9.286s][info ][safepoint      ] Total time for which application threads were stopped: 0.0011233 seconds, Stopping threads took: 0.0002014 seconds
[9.290s][info ][safepoint      ] Application time: 0.0040022 seconds
[9.290s][info ][safepoint      ] Entering safepoint region: RevokeBias
[9.290s][info ][safepoint      ] Leaving safepoint region
[9.290s][info ][safepoint      ] Total time for which application threads were stopped: 0.0004229 seconds, Stopping threads took: 0.0002420 seconds
[9.319s][info ][safepoint      ] Application time: 0.0281278 seconds
[9.319s][info ][safepoint      ] Entering safepoint region: RevokeBias
[9.319s][info ][safepoint      ] Leaving safepoint region
[9.319s][info ][safepoint      ] Total time for which application threads were stopped: 0.0003361 seconds, Stopping threads took: 0.0002042 seconds
[9.320s][info ][safepoint      ] Application time: 0.0006285 seconds
[9.320s][info ][safepoint      ] Entering safepoint region: RevokeBias
[9.320s][info ][safepoint      ] Leaving safepoint region
[9.320s][info ][safepoint      ] Total time for which application threads were stopped: 0.0000942 seconds, Stopping threads took: 0.0000091 seconds
[9.320s][info ][safepoint      ] Application time: 0.0002354 seconds
[9.320s][info ][safepoint      ] Entering safepoint region: BulkRevokeBias
[9.324s][info ][safepoint      ] Leaving safepoint region
[9.324s][info ][safepoint      ] Total time for which application threads were stopped: 0.0036386 seconds, Stopping threads took: 0.0000087 seconds
[9.346s][info ][safepoint      ] Application time: 0.0229229 seconds
[9.347s][info ][safepoint      ] Entering safepoint region: RevokeBias
[9.348s][info ][safepoint      ] Leaving safepoint region
[9.348s][info ][safepoint      ] Total time for which application threads were stopped: 0.0010828 seconds, Stopping threads took: 0.0009338 seconds
[9.348s][info ][safepoint      ] Application time: 0.0000759 seconds
[9.348s][info ][safepoint      ] Entering safepoint region: RevokeBias
[9.348s][info ][safepoint      ] Leaving safepoint region
[9.348s][info ][safepoint      ] Total time for which application threads were stopped: 0.0001633 seconds, Stopping threads took: 0.0000616 seconds
[9.353s][info ][safepoint      ] Application time: 0.0050497 seconds
[9.353s][info ][safepoint      ] Entering safepoint region: RevokeBias
[9.353s][info ][safepoint      ] Leaving safepoint region
[9.353s][info ][safepoint      ] Total time for which application threads were stopped: 0.0003054 seconds, Stopping threads took: 0.0001956 seconds
[9.353s][info ][safepoint      ] Application time: 0.0000494 seconds
[9.353s][info ][safepoint      ] Entering safepoint region: RevokeBias
[9.353s][info ][safepoint      ] Leaving safepoint region
[9.353s][info ][safepoint      ] Total time for which application threads were stopped: 0.0001292 seconds, Stopping threads took: 0.0000674 seconds
[9.366s][info ][safepoint      ] Application time: 0.0130576 seconds
[9.367s][info ][safepoint      ] Entering safepoint region: RevokeBias
[9.367s][info ][safepoint      ] Leaving safepoint region
[9.367s][info ][safepoint      ] Total time for which application threads were stopped: 0.0003145 seconds, Stopping threads took: 0.0001815 seconds
[9.419s][info ][safepoint      ] Application time: 0.0519633 seconds
[9.419s][info ][safepoint      ] Entering safepoint region: ParallelGCFailedAllocation
[9.419s][info ][gc,start       ] GC(10) Pause Young (Allocation Failure)
[9.526s][debug][gc,phases      ] GC(10) Scavenge 107.182ms
[9.526s][debug][gc,ref         ] GC(10) Skipped phase1 of Reference Processing due to unavailable references
[9.527s][debug][gc,ref         ] GC(10) Skipped phase3 of Reference Processing due to unavailable references
[9.527s][debug][gc,phases      ] GC(10) Reference Processing 0.340ms
[9.527s][debug][gc,phases      ] GC(10) Weak Processing 0.318ms
[9.528s][debug][gc,phases      ] GC(10) Scrub String Table 1.077ms
[9.528s][debug][gc,age         ] GC(10) Desired survivor size 223346688 bytes, new threshold 11 (max threshold 15)
[9.528s][info ][gc,heap        ] GC(10) PSYoungGen: 1820427K->155612K(1828864K)
[9.528s][info ][gc,heap        ] GC(10) ParOldGen: 6164K->6172K(18432K)
[9.528s][info ][gc,metaspace   ] GC(10) Metaspace: 49123K->49123K(1093632K)
[9.528s][info ][gc             ] GC(10) Pause Young (Allocation Failure) 1783M->157M(1804M) 109.070ms
[9.528s][info ][gc,cpu         ] GC(10) User=0.47s Sys=0.06s Real=0.11s
[9.528s][info ][safepoint      ] Leaving safepoint region
[9.528s][info ][safepoint      ] Total time for which application threads were stopped: 0.1094605 seconds, Stopping threads took: 0.0001996 seconds
[9.668s][info ][safepoint      ] Application time: 0.1393317 seconds
[9.668s][info ][safepoint      ] Entering safepoint region: RevokeBias
[9.668s][info ][safepoint      ] Leaving safepoint region
[9.668s][info ][safepoint      ] Total time for which application threads were stopped: 0.0005188 seconds, Stopping threads took: 0.0003454 seconds
[9.819s][info ][safepoint      ] Application time: 0.1504122 seconds
[9.821s][info ][safepoint      ] Entering safepoint region: ParallelGCFailedAllocation
[9.821s][info ][gc,start       ] GC(11) Pause Young (Allocation Failure)
[9.910s][debug][gc,phases      ] GC(11) Scavenge 89.159ms
[9.911s][debug][gc,ref         ] GC(11) Skipped phase1 of Reference Processing due to unavailable references
[9.911s][debug][gc,ref         ] GC(11) Skipped phase3 of Reference Processing due to unavailable references
[9.911s][debug][gc,phases      ] GC(11) Reference Processing 0.393ms
[9.911s][debug][gc,phases      ] GC(11) Weak Processing 0.329ms
[9.913s][debug][gc,phases      ] GC(11) Scrub String Table 1.376ms
[9.913s][debug][gc,age         ] GC(11) Desired survivor size 229638144 bytes, new threshold 12 (max threshold 15)
[9.913s][info ][gc,heap        ] GC(11) PSYoungGen: 1828828K->161503K(1866752K)
[9.913s][info ][gc,heap        ] GC(11) ParOldGen: 6172K->6172K(18432K)
[9.913s][info ][gc,metaspace   ] GC(11) Metaspace: 49444K->49444K(1093632K)
[9.913s][info ][gc             ] GC(11) Pause Young (Allocation Failure) 1791M->163M(1841M) 91.443ms
[9.913s][info ][gc,cpu         ] GC(11) User=0.40s Sys=0.00s Real=0.09s
[9.913s][info ][safepoint      ] Leaving safepoint region
[9.913s][info ][safepoint      ] Total time for which application threads were stopped: 0.0941619 seconds, Stopping threads took: 0.0022601 seconds
[9.959s][info ][safepoint      ] Application time: 0.0464984 seconds
[9.961s][info ][safepoint      ] Entering safepoint region: RevokeBias
[9.961s][info ][safepoint      ] Leaving safepoint region
[9.961s][info ][safepoint      ] Total time for which application threads were stopped: 0.0015127 seconds, Stopping threads took: 0.0013607 seconds
[10.025s][info ][safepoint      ] Application time: 0.0642667 seconds
[10.025s][info ][safepoint      ] Entering safepoint region: RevokeBias
[10.026s][info ][safepoint      ] Leaving safepoint region
[10.026s][info ][safepoint      ] Total time for which application threads were stopped: 0.0006096 seconds, Stopping threads took: 0.0004646 seconds
[10.026s][info ][safepoint      ] Application time: 0.0000814 seconds
[10.026s][info ][safepoint      ] Entering safepoint region: RevokeBias
[10.026s][info ][safepoint      ] Leaving safepoint region
[10.026s][info ][safepoint      ] Total time for which application threads were stopped: 0.0001500 seconds, Stopping threads took: 0.0000573 seconds
[10.027s][info ][safepoint      ] Application time: 0.0007197 seconds
[10.027s][info ][safepoint      ] Entering safepoint region: RevokeBias
[10.027s][info ][safepoint      ] Leaving safepoint region
[10.027s][info ][safepoint      ] Total time for which application threads were stopped: 0.0003581 seconds, Stopping threads took: 0.0002268 seconds
[10.226s][info ][safepoint      ] Application time: 0.1983830 seconds
[10.226s][info ][safepoint      ] Entering safepoint region: ParallelGCFailedAllocation
[10.226s][info ][gc,start       ] GC(12) Pause Young (Allocation Failure)
[10.318s][debug][gc,phases      ] GC(12) Scavenge 91.612ms
[10.318s][debug][gc,ref         ] GC(12) Skipped phase1 of Reference Processing due to unavailable references
[10.318s][debug][gc,ref         ] GC(12) Skipped phase3 of Reference Processing due to unavailable references
[10.318s][debug][gc,phases      ] GC(12) Reference Processing 0.302ms
[10.319s][debug][gc,phases      ] GC(12) Weak Processing 0.323ms
[10.320s][debug][gc,phases      ] GC(12) Scrub String Table 1.140ms
[10.320s][debug][gc,age         ] GC(12) Desired survivor size 236453888 bytes, new threshold 13 (max threshold 15)
[10.320s][info ][gc,heap        ] GC(12) PSYoungGen: 1810143K->169740K(1818624K)
[10.320s][info ][gc,heap        ] GC(12) ParOldGen: 6172K->6180K(18432K)
[10.320s][info ][gc,metaspace   ] GC(12) Metaspace: 49605K->49605K(1093632K)
[10.320s][info ][gc             ] GC(12) Pause Young (Allocation Failure) 1773M->171M(1794M) 93.553ms
[10.320s][info ][gc,cpu         ] GC(12) User=0.36s Sys=0.00s Real=0.09s
[10.320s][info ][safepoint      ] Leaving safepoint region
[10.320s][info ][safepoint      ] Total time for which application threads were stopped: 0.0943217 seconds, Stopping threads took: 0.0005029 seconds
[10.365s][info ][safepoint      ] Application time: 0.0455588 seconds
[10.366s][info ][safepoint      ] Entering safepoint region: RevokeBias
[10.366s][info ][safepoint      ] Leaving safepoint region
[10.366s][info ][safepoint      ] Total time for which application threads were stopped: 0.0005969 seconds, Stopping threads took: 0.0004325 seconds
[10.455s][info ][safepoint      ] Application time: 0.0891128 seconds
[10.459s][info ][safepoint      ] Entering safepoint region: RevokeBias
[10.459s][info ][safepoint      ] Leaving safepoint region
[10.459s][info ][safepoint      ] Total time for which application threads were stopped: 0.0036205 seconds, Stopping threads took: 0.0034468 seconds
[10.459s][info ][safepoint      ] Application time: 0.0000527 seconds
[10.459s][info ][safepoint      ] Entering safepoint region: RevokeBias
[10.459s][info ][safepoint      ] Leaving safepoint region
[10.459s][info ][safepoint      ] Total time for which application threads were stopped: 0.0001606 seconds, Stopping threads took: 0.0000852 seconds
[10.514s][info ][safepoint      ] Application time: 0.0550145 seconds
[10.516s][info ][safepoint      ] Entering safepoint region: RevokeBias
[10.516s][info ][safepoint      ] Leaving safepoint region
[10.516s][info ][safepoint      ] Total time for which application threads were stopped: 0.0016135 seconds, Stopping threads took: 0.0014211 seconds
[10.516s][info ][safepoint      ] Application time: 0.0000558 seconds
[10.516s][info ][safepoint      ] Entering safepoint region: RevokeBias
[10.516s][info ][safepoint      ] Leaving safepoint region
[10.516s][info ][safepoint      ] Total time for which application threads were stopped: 0.0001949 seconds, Stopping threads took: 0.0000965 seconds
[10.622s][info ][safepoint      ] Application time: 0.1057138 seconds
[10.625s][info ][safepoint      ] Entering safepoint region: ParallelGCFailedAllocation
[10.626s][info ][gc,start       ] GC(13) Pause Young (Allocation Failure)
[10.722s][debug][gc,phases      ] GC(13) Scavenge 95.885ms
[10.722s][debug][gc,ref         ] GC(13) Skipped phase1 of Reference Processing due to unavailable references
[10.722s][debug][gc,ref         ] GC(13) Skipped phase3 of Reference Processing due to unavailable references
[10.722s][debug][gc,phases      ] GC(13) Reference Processing 0.347ms
[10.722s][debug][gc,phases      ] GC(13) Weak Processing 0.295ms
[10.723s][debug][gc,phases      ] GC(13) Scrub String Table 1.190ms
[10.723s][debug][gc,age         ] GC(13) Desired survivor size 244842496 bytes, new threshold 13 (max threshold 15)
[10.723s][info ][gc,heap        ] GC(13) PSYoungGen: 1818380K->178991K(1849856K)
[10.724s][info ][gc,heap        ] GC(13) ParOldGen: 6180K->6188K(18432K)
[10.724s][info ][gc,metaspace   ] GC(13) Metaspace: 49679K->49679K(1093632K)
[10.724s][info ][gc             ] GC(13) Pause Young (Allocation Failure) 1781M->180M(1824M) 97.933ms
[10.724s][info ][gc,cpu         ] GC(13) User=0.38s Sys=0.00s Real=0.10s
[10.724s][info ][safepoint      ] Leaving safepoint region
[10.724s][info ][safepoint      ] Total time for which application threads were stopped: 0.1016633 seconds, Stopping threads took: 0.0034323 seconds
[10.861s][info ][safepoint      ] Application time: 0.1374972 seconds
[10.861s][info ][safepoint      ] Entering safepoint region: RevokeBias
[10.862s][info ][safepoint      ] Leaving safepoint region
[10.862s][info ][safepoint      ] Total time for which application threads were stopped: 0.0005480 seconds, Stopping threads took: 0.0002807 seconds
[10.989s][info ][safepoint      ] Application time: 0.1274048 seconds
[10.989s][info ][safepoint      ] Entering safepoint region: ICBufferFull
[10.990s][info ][safepoint      ] Leaving safepoint region
[10.990s][info ][safepoint      ] Total time for which application threads were stopped: 0.0004912 seconds, Stopping threads took: 0.0002283 seconds
[11.015s][info ][safepoint      ] Application time: 0.0249437 seconds
[11.015s][info ][safepoint      ] Entering safepoint region: ParallelGCFailedAllocation
[11.015s][info ][gc,start       ] GC(14) Pause Young (Allocation Failure)
[11.110s][debug][gc,phases      ] GC(14) Scavenge 94.513ms
[11.110s][debug][gc,ref         ] GC(14) Skipped phase1 of Reference Processing due to unavailable references
[11.110s][debug][gc,ref         ] GC(14) Skipped phase3 of Reference Processing due to unavailable references
[11.110s][debug][gc,phases      ] GC(14) Reference Processing 0.307ms
[11.110s][debug][gc,phases      ] GC(14) Weak Processing 0.358ms
[11.112s][debug][gc,phases      ] GC(14) Scrub String Table 1.364ms
[11.112s][debug][gc,age         ] GC(14) Desired survivor size 253231104 bytes, new threshold 13 (max threshold 15)
[11.112s][info ][gc,heap        ] GC(14) PSYoungGen: 1797935K->183343K(1802752K)
[11.112s][info ][gc,heap        ] GC(14) ParOldGen: 6188K->6188K(18432K)
[11.112s][info ][gc,metaspace   ] GC(14) Metaspace: 50183K->50183K(1095680K)
[11.112s][info ][gc             ] GC(14) Pause Young (Allocation Failure) 1761M->185M(1778M) 96.703ms
[11.112s][info ][gc,cpu         ] GC(14) User=0.39s Sys=0.00s Real=0.10s
[11.112s][info ][safepoint      ] Leaving safepoint region
[11.112s][info ][safepoint      ] Total time for which application threads were stopped: 0.0971783 seconds, Stopping threads took: 0.0002398 seconds
[11.183s][info ][safepoint      ] Application time: 0.0708969 seconds
[11.184s][info ][safepoint      ] Entering safepoint region: Deoptimize
[11.185s][info ][safepoint      ] Leaving safepoint region
[11.185s][info ][safepoint      ] Total time for which application threads were stopped: 0.0021979 seconds, Stopping threads took: 0.0008287 seconds
[11.421s][info ][safepoint      ] Application time: 0.2359754 seconds
[11.422s][info ][safepoint      ] Entering safepoint region: ParallelGCFailedAllocation
[11.422s][info ][gc,start       ] GC(15) Pause Young (Allocation Failure)
[11.515s][debug][gc,phases      ] GC(15) Scavenge 92.765ms
[11.515s][debug][gc,ref         ] GC(15) Skipped phase1 of Reference Processing due to unavailable references
[11.515s][debug][gc,ref         ] GC(15) Skipped phase3 of Reference Processing due to unavailable references
[11.515s][debug][gc,phases      ] GC(15) Reference Processing 0.340ms
[11.515s][debug][gc,phases      ] GC(15) Weak Processing 0.343ms
[11.517s][debug][gc,phases      ] GC(15) Scrub String Table 1.140ms
[11.517s][debug][gc,age         ] GC(15) Desired survivor size 254279680 bytes, new threshold 13 (max threshold 15)
[11.517s][info ][gc,heap        ] GC(15) PSYoungGen: 1802287K->171735K(1847808K)
[11.517s][info ][gc,heap        ] GC(15) ParOldGen: 6188K->6196K(18432K)
[11.517s][info ][gc,metaspace   ] GC(15) Metaspace: 51396K->51396K(1095680K)
[11.517s][info ][gc             ] GC(15) Pause Young (Allocation Failure) 1766M->173M(1822M) 94.749ms
[11.517s][info ][gc,cpu         ] GC(15) User=0.38s Sys=0.02s Real=0.10s
[11.517s][info ][safepoint      ] Leaving safepoint region
[11.517s][info ][safepoint      ] Total time for which application threads were stopped: 0.0956673 seconds, Stopping threads took: 0.0006380 seconds
[11.628s][info ][safepoint      ] Application time: 0.1109310 seconds
[11.631s][info ][safepoint      ] Entering safepoint region: Deoptimize
[11.632s][info ][safepoint      ] Leaving safepoint region
[11.632s][info ][safepoint      ] Total time for which application threads were stopped: 0.0044180 seconds, Stopping threads took: 0.0032587 seconds
[11.634s][info ][safepoint      ] Application time: 0.0022333 seconds
[11.635s][info ][safepoint      ] Entering safepoint region: Deoptimize
[11.636s][info ][safepoint      ] Leaving safepoint region
[11.636s][info ][safepoint      ] Total time for which application threads were stopped: 0.0015060 seconds, Stopping threads took: 0.0001918 seconds
[11.838s][info ][safepoint      ] Application time: 0.2018826 seconds
[11.838s][info ][safepoint      ] Entering safepoint region: ParallelGCFailedAllocation
[11.838s][info ][gc,start       ] GC(16) Pause Young (Allocation Failure)
[11.954s][debug][gc,phases      ] GC(16) Scavenge 116.165ms
[11.954s][debug][gc,ref         ] GC(16) Skipped phase1 of Reference Processing due to unavailable references
[11.957s][debug][gc,ref         ] GC(16) Skipped phase3 of Reference Processing due to unavailable references
[11.957s][debug][gc,phases      ] GC(16) Reference Processing 2.273ms
[11.957s][debug][gc,phases      ] GC(16) Weak Processing 0.436ms
[11.958s][debug][gc,phases      ] GC(16) Scrub String Table 1.058ms
[11.958s][debug][gc,age         ] GC(16) Desired survivor size 243793920 bytes, new threshold 13 (max threshold 15)
[11.958s][info ][gc,heap        ] GC(16) PSYoungGen: 1772247K->142825K(1848832K)
[11.958s][info ][gc,heap        ] GC(16) ParOldGen: 6196K->35543K(35840K)
[11.958s][info ][gc,metaspace   ] GC(16) Metaspace: 52097K->52097K(1095680K)
[11.958s][info ][gc             ] GC(16) Pause Young (Allocation Failure) 1736M->174M(1840M) 120.109ms
[11.958s][info ][gc,cpu         ] GC(16) User=0.40s Sys=0.04s Real=0.12s
[11.958s][debug][gc,phases      ] GC(17) Pre Compact 0.020ms
[11.958s][info ][gc,start       ] GC(17) Pause Full (Ergonomics)
[11.958s][info ][gc,phases,start] GC(17) Marking Phase
[12.085s][debug][gc,phases      ] GC(17) Par Mark 126.215ms
[12.085s][debug][gc,ref         ] GC(17) Skipped phase1 of Reference Processing due to unavailable references
[12.085s][debug][gc,ref         ] GC(17) Skipped phase3 of Reference Processing due to unavailable references
[12.085s][debug][gc,phases      ] GC(17) Reference Processing 0.262ms
[12.086s][debug][gc,phases      ] GC(17) Weak Processing 0.265ms
[12.089s][debug][gc,phases      ] GC(17) ClassLoaderData 3.286ms
[12.089s][debug][gc,phases      ] GC(17) ProtectionDomainCacheTable 0.006ms
[12.089s][debug][gc,phases      ] GC(17) ResolvedMethodTable 0.197ms
[12.093s][debug][gc,phases      ] GC(17) Class Unloading 7.375ms
[12.094s][debug][gc,phases      ] GC(17) Scrub String Table 0.551ms
[12.099s][debug][gc,phases      ] GC(17) Scrub Symbol Table 5.198ms
[12.099s][info ][gc,phases      ] GC(17) Marking Phase 140.384ms
[12.099s][info ][gc,phases,start] GC(17) Summary Phase
[12.099s][info ][gc,phases      ] GC(17) Summary Phase 0.012ms
[12.099s][info ][gc,phases,start] GC(17) Adjust Roots
[12.141s][info ][gc,phases      ] GC(17) Adjust Roots 42.174ms
[12.141s][info ][gc,phases,start] GC(17) Compaction Phase
[13.037s][info ][gc,phases      ] GC(17) Compaction Phase 895.569ms
[13.037s][info ][gc,phases,start] GC(17) Post Compact
[13.043s][info ][gc,phases      ] GC(17) Post Compact 5.818ms
[13.043s][info ][gc,heap        ] GC(17) PSYoungGen: 142825K->141451K(1848832K)
[13.043s][info ][gc,heap        ] GC(17) ParOldGen: 35543K->35778K(64512K)
[13.043s][info ][gc,metaspace   ] GC(17) Metaspace: 52097K->52097K(1095680K)
[13.043s][info ][gc             ] GC(17) Pause Full (Ergonomics) 174M->173M(1868M) 1084.341ms
[13.043s][info ][gc,cpu         ] GC(17) User=3.96s Sys=0.06s Real=1.08s
[13.043s][info ][safepoint      ] Leaving safepoint region
[13.043s][info ][safepoint      ] Total time for which application threads were stopped: 1.2051292 seconds, Stopping threads took: 0.0001901 seconds
[13.315s][info ][safepoint      ] Application time: 0.2722371 seconds
[13.318s][info ][safepoint      ] Entering safepoint region: ICBufferFull
[13.319s][info ][safepoint      ] Leaving safepoint region
[13.319s][info ][safepoint      ] Total time for which application threads were stopped: 0.0035677 seconds, Stopping threads took: 0.0033032 seconds
[13.339s][info ][safepoint      ] Application time: 0.0205469 seconds
[13.340s][info ][safepoint      ] Entering safepoint region: ParallelGCFailedAllocation
[13.340s][info ][gc,start       ] GC(18) Pause Young (Allocation Failure)
[13.443s][debug][gc,phases      ] GC(18) Scavenge 102.758ms
[13.443s][debug][gc,ref         ] GC(18) Skipped phase1 of Reference Processing due to unavailable references
[13.443s][debug][gc,ref         ] GC(18) Skipped phase3 of Reference Processing due to unavailable references
[13.443s][debug][gc,phases      ] GC(18) Reference Processing 0.154ms
[13.443s][debug][gc,phases      ] GC(18) Weak Processing 0.302ms
[13.444s][debug][gc,phases      ] GC(18) Scrub String Table 1.243ms
[13.444s][debug][gc,age         ] GC(18) Desired survivor size 239599616 bytes, new threshold 13 (max threshold 15)
[13.444s][info ][gc,heap        ] GC(18) PSYoungGen: 1741963K->111585K(1863168K)
[13.444s][info ][gc,heap        ] GC(18) ParOldGen: 35778K->66745K(67072K)
[13.444s][info ][gc,metaspace   ] GC(18) Metaspace: 52238K->52238K(1097728K)
[13.444s][info ][gc             ] GC(18) Pause Young (Allocation Failure) 1736M->174M(1885M) 104.624ms
[13.444s][info ][gc,cpu         ] GC(18) User=0.35s Sys=0.07s Real=0.11s
[13.444s][debug][gc,phases      ] GC(19) Pre Compact 0.016ms
[13.444s][info ][gc,start       ] GC(19) Pause Full (Ergonomics)
[13.444s][info ][gc,phases,start] GC(19) Marking Phase
[13.569s][debug][gc,phases      ] GC(19) Par Mark 124.095ms
[13.569s][debug][gc,ref         ] GC(19) Skipped phase1 of Reference Processing due to unavailable references
[13.569s][debug][gc,ref         ] GC(19) Skipped phase3 of Reference Processing due to unavailable references
[13.569s][debug][gc,phases      ] GC(19) Reference Processing 0.231ms
[13.569s][debug][gc,phases      ] GC(19) Weak Processing 0.139ms
[13.570s][debug][gc,phases      ] GC(19) ClassLoaderData 0.509ms
[13.570s][debug][gc,phases      ] GC(19) ProtectionDomainCacheTable 0.007ms
[13.570s][debug][gc,phases      ] GC(19) ResolvedMethodTable 0.232ms
[13.579s][debug][gc,phases      ] GC(19) Class Unloading 9.962ms
[13.580s][debug][gc,phases      ] GC(19) Scrub String Table 0.554ms
[13.587s][debug][gc,phases      ] GC(19) Scrub Symbol Table 6.636ms
[13.587s][info ][gc,phases      ] GC(19) Marking Phase 142.248ms
[13.587s][info ][gc,phases,start] GC(19) Summary Phase
[13.587s][info ][gc,phases      ] GC(19) Summary Phase 0.013ms
[13.587s][info ][gc,phases,start] GC(19) Adjust Roots
[13.613s][info ][gc,phases      ] GC(19) Adjust Roots 25.964ms
[13.613s][info ][gc,phases,start] GC(19) Compaction Phase
[14.184s][info ][gc,phases      ] GC(19) Compaction Phase 571.629ms
[14.184s][info ][gc,phases,start] GC(19) Post Compact
[14.186s][info ][gc,phases      ] GC(19) Post Compact 1.455ms
[14.186s][info ][gc,heap        ] GC(19) PSYoungGen: 111585K->110836K(1863168K)
[14.186s][info ][gc,heap        ] GC(19) ParOldGen: 66745K->66592K(112128K)
[14.186s][info ][gc,metaspace   ] GC(19) Metaspace: 52238K->52238K(1097728K)
[14.186s][info ][gc             ] GC(19) Pause Full (Ergonomics) 174M->173M(1929M) 741.607ms
[14.186s][info ][gc,cpu         ] GC(19) User=2.71s Sys=0.03s Real=0.74s
[14.186s][info ][safepoint      ] Leaving safepoint region
[14.186s][info ][safepoint      ] Total time for which application threads were stopped: 0.8467790 seconds, Stopping threads took: 0.0002227 seconds
[14.349s][info ][safepoint      ] Application time: 0.1630263 seconds
[14.349s][info ][safepoint      ] Entering safepoint region: ICBufferFull
[14.350s][info ][safepoint      ] Leaving safepoint region
[14.350s][info ][safepoint      ] Total time for which application threads were stopped: 0.0007043 seconds, Stopping threads took: 0.0002848 seconds
[14.496s][info ][safepoint      ] Application time: 0.1460964 seconds
[14.496s][info ][safepoint      ] Entering safepoint region: ParallelGCFailedAllocation
[14.497s][info ][gc,start       ] GC(20) Pause Young (Allocation Failure)
[14.611s][debug][gc,phases      ] GC(20) Scavenge 114.726ms
[14.611s][debug][gc,ref         ] GC(20) Skipped phase1 of Reference Processing due to unavailable references
[14.611s][debug][gc,ref         ] GC(20) Skipped phase3 of Reference Processing due to unavailable references
[14.611s][debug][gc,phases      ] GC(20) Reference Processing 0.082ms
[14.612s][debug][gc,phases      ] GC(20) Weak Processing 0.238ms
[14.612s][debug][gc,phases      ] GC(20) Scrub String Table 0.631ms
[14.612s][debug][gc,age         ] GC(20) Desired survivor size 247463936 bytes, new threshold 14 (max threshold 15)
[14.612s][info ][gc,heap        ] GC(20) PSYoungGen: 1735924K->37793K(1662976K)
[14.612s][info ][gc,heap        ] GC(20) ParOldGen: 66592K->140746K(140800K)
[14.612s][info ][gc,metaspace   ] GC(20) Metaspace: 52431K->52431K(1097728K)
[14.612s][info ][gc             ] GC(20) Pause Young (Allocation Failure) 1760M->174M(1761M) 115.854ms
[14.612s][info ][gc,cpu         ] GC(20) User=0.41s Sys=0.06s Real=0.11s
[14.613s][debug][gc,phases      ] GC(21) Pre Compact 0.056ms
[14.613s][info ][gc,start       ] GC(21) Pause Full (Ergonomics)
[14.613s][info ][gc,phases,start] GC(21) Marking Phase
[14.742s][debug][gc,phases      ] GC(21) Par Mark 128.462ms
[14.742s][debug][gc,ref         ] GC(21) Skipped phase1 of Reference Processing due to unavailable references
[14.742s][debug][gc,ref         ] GC(21) Skipped phase3 of Reference Processing due to unavailable references
[14.742s][debug][gc,phases      ] GC(21) Reference Processing 0.158ms
[14.742s][debug][gc,phases      ] GC(21) Weak Processing 0.127ms
[14.742s][debug][gc,phases      ] GC(21) ClassLoaderData 0.510ms
[14.742s][debug][gc,phases      ] GC(21) ProtectionDomainCacheTable 0.004ms
[14.743s][debug][gc,phases      ] GC(21) ResolvedMethodTable 0.170ms
[14.747s][debug][gc,phases      ] GC(21) Class Unloading 4.888ms
[14.747s][debug][gc,phases      ] GC(21) Scrub String Table 0.408ms
[14.751s][debug][gc,phases      ] GC(21) Scrub Symbol Table 4.246ms
[14.752s][info ][gc,phases      ] GC(21) Marking Phase 138.929ms
[14.752s][info ][gc,phases,start] GC(21) Summary Phase
[14.752s][info ][gc,phases      ] GC(21) Summary Phase 0.011ms
[14.752s][info ][gc,phases,start] GC(21) Adjust Roots
[14.775s][info ][gc,phases      ] GC(21) Adjust Roots 23.696ms
[14.775s][info ][gc,phases,start] GC(21) Compaction Phase
[15.225s][info ][gc,phases      ] GC(21) Compaction Phase 449.773ms
[15.225s][info ][gc,phases,start] GC(21) Post Compact
[15.226s][info ][gc,phases      ] GC(21) Post Compact 1.266ms
[15.227s][info ][gc,heap        ] GC(21) PSYoungGen: 37793K->37113K(1662976K)
[15.227s][info ][gc,heap        ] GC(21) ParOldGen: 140746K->140475K(220160K)
[15.227s][info ][gc,metaspace   ] GC(21) Metaspace: 52431K->52431K(1097728K)
[15.227s][info ][gc             ] GC(21) Pause Full (Ergonomics) 174M->173M(1839M) 614.084ms
[15.227s][info ][gc,cpu         ] GC(21) User=2.24s Sys=0.02s Real=0.62s
[15.227s][info ][safepoint      ] Leaving safepoint region
[15.227s][info ][safepoint      ] Total time for which application threads were stopped: 0.7306528 seconds, Stopping threads took: 0.0002712 seconds
[15.542s][info ][safepoint      ] Application time: 0.3154511 seconds
[15.543s][info ][safepoint      ] Entering safepoint region: ParallelGCFailedAllocation
[15.544s][info ][gc,start       ] GC(22) Pause Young (Allocation Failure)
[15.587s][debug][gc,phases      ] GC(22) Scavenge 43.135ms
[15.587s][debug][gc,ref         ] GC(22) Skipped phase1 of Reference Processing due to unavailable references
[15.587s][debug][gc,ref         ] GC(22) Skipped phase3 of Reference Processing due to unavailable references
[15.587s][debug][gc,phases      ] GC(22) Reference Processing 0.086ms
[15.587s][debug][gc,phases      ] GC(22) Weak Processing 0.175ms
[15.588s][debug][gc,phases      ] GC(22) Scrub String Table 0.420ms
